Topic,Language1,Language2,TopicSimilarity
sports,PT-PT,da,0.27883281998557347
sports,PT-PT,fr,0.4493076306175181
sports,PT-PT,pl,0.2931309354671
sports,PT-PT,hu,0.27367121864079474
sports,PT-PT,el,0.3199222319443642
sports,PT-PT,NB,0.3126593842833856
sports,ro,da,0.3422016495365966
sports,ro,fr,0.49228860812368336
sports,ro,pl,0.3778784696561305
sports,ro,hu,0.3665165342338441
sports,ro,el,0.37064724386093323
sports,ro,NB,0.36867430375655913
sports,da,fr,0.29136024627017704
sports,da,pl,0.2900479272267123
sports,da,hu,0.3004039922843289
sports,da,el,0.2865146593884056
sports,da,NB,0.5521749051415938
sports,fr,pl,0.2892627820100088
sports,fr,hu,0.28076549992517436
sports,fr,el,0.33821275251533717
sports,fr,NB,0.30301527591501665
sports,pl,hu,0.34469210902688807
sports,pl,el,0.2830497974129608
sports,pl,NB,0.3245269395344994
sports,hu,el,0.2965897466446775
sports,hu,NB,0.33047751086662763
sports,el,NB,0.29873899356717276
transportations,en,de,0.3782997601835453
transportations,en,nl,0.4228642694624289
transportations,en,cs,0.33617845498126064
transportations,en,it,0.3049516377984997
transportations,en,es,0.28485334877650814
transportations,en,PT-PT,0.2946671529871156
transportations,en,ro,0.3329639474062495
transportations,en,da,0.38244636140556443
transportations,en,fr,0.30192393625156827
transportations,en,pl,0.28875380478666757
transportations,en,hu,0.2949506449192628
transportations,en,el,0.3688572547618891
transportations,en,NB,0.4066652189327667
transportations,de,nl,0.5036382010784034
transportations,de,cs,0.3420998420257492
transportations,de,it,0.293495099058494
transportations,de,es,0.29314653663194007
transportations,de,PT-PT,0.2554340989674336
transportations,de,ro,0.32913686403771286
transportations,de,da,0.3916790872440429
transportations,de,fr,0.27368875887883015
transportations,de,pl,0.3170972395559335
transportations,de,hu,0.3280856330257834
transportations,de,el,0.29419488255273846
transportations,de,NB,0.43414475516244183
transportations,nl,cs,0.37486669963672176
transportations,nl,it,0.32083928531356126
transportations,nl,es,0.3168979433968647
transportations,nl,PT-PT,0.27296117738024994
transportations,nl,ro,0.35222201426504285
transportations,nl,da,0.40544207580888614
transportations,nl,fr,0.3052756612728788
transportations,nl,pl,0.3347304484064481
transportations,nl,hu,0.33597550245582264
transportations,nl,el,0.30896179774356264
transportations,nl,NB,0.46557928312249536
transportations,cs,it,0.3340756913218201
transportations,cs,es,0.33399244759959457
transportations,cs,PT-PT,0.2912027216946503
transportations,cs,ro,0.36507046807353627
transportations,cs,da,0.3194168612830676
transportations,cs,fr,0.29800260807768975
transportations,cs,pl,0.4030520435446867
transportations,cs,hu,0.368477655972688
transportations,cs,el,0.31166867137092374
transportations,cs,NB,0.36803763025232644
transportations,it,es,0.5185559292217311
transportations,it,PT-PT,0.42775048853783554
transportations,it,ro,0.4942748245595027
transportations,it,da,0.2782316773747768
transportations,it,fr,0.4363144286066346
transportations,it,pl,0.325309184465914
transportations,it,hu,0.2977555835579285
transportations,it,el,0.3403475503553117
transportations,it,NB,0.3189155478275072
transportations,es,PT-PT,0.5206195721883938
transportations,es,ro,0.5144091616203221
transportations,es,da,0.27574713351649444
transportations,es,fr,0.47032625110076665
transportations,es,pl,0.324772612837643
transportations,es,hu,0.28771008463402953
transportations,es,el,0.32591322065940737
transportations,es,NB,0.299629684027368
transportations,PT-PT,ro,0.44395551924442905
transportations,PT-PT,da,0.2671533566719945
transportations,PT-PT,fr,0.42590610484589186
transportations,PT-PT,pl,0.292309617894832
transportations,PT-PT,hu,0.24595832746606922
transportations,PT-PT,el,0.2990953973207589
transportations,PT-PT,NB,0.3071611072491834
transportations,ro,da,0.3067090027073474
transportations,ro,fr,0.5039270596634629
transportations,ro,pl,0.36065346744317284
transportations,ro,hu,0.3133338761230047
transportations,ro,el,0.3264595739164792
transportations,ro,NB,0.3393346142707446
transportations,da,fr,0.2784546995623973
transportations,da,pl,0.28988695241063633
transportations,da,hu,0.27578064260009044
transportations,da,el,0.276130725301461
transportations,da,NB,0.5349579697731632
transportations,fr,pl,0.2931450568723064
transportations,fr,hu,0.26434150832406933
transportations,fr,el,0.3128077272828024
transportations,fr,NB,0.2810784068869841
transportations,pl,hu,0.30576474343758886
transportations,pl,el,0.28620318630816444
transportations,pl,NB,0.32150604991826837
transportations,hu,el,0.29188933021017355
transportations,hu,NB,0.3042239686341151
transportations,el,NB,0.2983739083007628
weather,en,de,0.39106740824008374
weather,en,nl,0.42390986409944736
weather,en,cs,0.33913393753209004
weather,en,it,0.2970377118819096
weather,en,es,0.2826601273950192
weather,en,PT-PT,0.283111829237758
weather,en,ro,0.3125252559974301
weather,en,da,0.3714070271436999
weather,en,fr,0.2898913319281424
weather,en,pl,0.2680615025574549
weather,en,hu,0.3140623364392881
weather,en,el,0.3661043506609245
weather,en,NB,0.4032612953442958
weather,de,nl,0.5705515852072792
weather,de,cs,0.3824317661665897
weather,de,it,0.3227469313309617
weather,de,es,0.3222582902077494
weather,de,PT-PT,0.26653676187932435
weather,de,ro,0.3562840101516329
weather,de,da,0.4786744876666294
weather,de,fr,0.28078948278979904
weather,de,pl,0.3225572514803941
weather,de,hu,0.3509272678223875
weather,de,el,0.29922304844113906
weather,de,NB,0.4899028873649368
weather,nl,cs,0.3879319819962414
weather,nl,it,0.3256207272282377
weather,nl,es,0.32384704881275644
weather,nl,PT-PT,0.27250668757771596
weather,nl,ro,0.3471800080079145
weather,nl,da,0.461755729846341
weather,nl,fr,0.30766622930472964
weather,nl,pl,0.3099261785807501
weather,nl,hu,0.3708300703241035
weather,nl,el,0.3067040255527221
weather,nl,NB,0.5085922763160652
weather,cs,it,0.33955495679081393
weather,cs,es,0.3404432355819268
weather,cs,PT-PT,0.28667813985088103
weather,cs,ro,0.3576189381358317
weather,cs,da,0.33014614499024286
weather,cs,fr,0.2863801412542634
weather,cs,pl,0.48472801421281553
weather,cs,hu,0.39783564194010085
weather,cs,el,0.310454633588822
weather,cs,NB,0.344721600448975
weather,it,es,0.6002206747651077
weather,it,PT-PT,0.5099533922975286
weather,it,ro,0.526536158889971
weather,it,da,0.29962744301191996
weather,it,fr,0.4547442588747625
weather,it,pl,0.38275809324112353
weather,it,hu,0.31574401812308595
weather,it,el,0.3146605718016374
weather,it,NB,0.3029795518998661
weather,es,PT-PT,0.5502102449205805
weather,es,ro,0.502491020644687
weather,es,da,0.2982166130026375
weather,es,fr,0.46713861755928093
weather,es,pl,0.3551474816294645
weather,es,hu,0.3140244251389292
weather,es,el,0.3094072977177695
weather,es,NB,0.29559519871939094
weather,PT-PT,ro,0.44915469373394273
weather,PT-PT,da,0.2547951690055421
weather,PT-PT,fr,0.42789552987751067
weather,PT-PT,pl,0.32284938291207615
weather,PT-PT,hu,0.2605890085075646
weather,PT-PT,el,0.2853589679124214
weather,PT-PT,NB,0.2826272079212882
weather,ro,da,0.3150955068968081
weather,ro,fr,0.47320641152166376
weather,ro,pl,0.38527865374077885
weather,ro,hu,0.3197510118021609
weather,ro,el,0.28983576785650095
weather,ro,NB,0.31117796415542326
weather,da,fr,0.258259973104959
weather,da,pl,0.29354178313049895
weather,da,hu,0.32344152276925736
weather,da,el,0.2698800338613319
weather,da,NB,0.6051451583897367
weather,fr,pl,0.3218060840918517
weather,fr,hu,0.2615576881102531
weather,fr,el,0.2784683992443842
weather,fr,NB,0.25978412991608335
weather,pl,hu,0.3225035766180286
weather,pl,el,0.28859731971775915
weather,pl,NB,0.3058291482755984
weather,hu,el,0.2999992146595627
weather,hu,NB,0.33163659576747295
weather,el,NB,0.28520172326201193
